"Bore no","Name","Bore report","Yield (L/s)","Completion date","Drilled depth (m)","Completion depth (m)","Depth to water (m) at date of drilling","Purpose","Construction","Status","Latitude","Longitude","UTM zone","Easting","Northing","Position accuracy","Water data portal"
"RN015971","GREGS HOPE BORE 20M WEST OF AILERON PUB",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015971,0.5,1992-02-27 00:00:00.0,98,68,20,"Production","Constructed&Capped","Current",-22.641926,133.343012,53,329728,7495170,"Estimated",
"RN017233","Irrigation Bore Kahl Farm Lot 3848 Ti Tree Farms",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017233,5,1998-03-16 00:00:00.0,105.7,72,26,"Production","Constructed&Capped","Current",-22.250406,133.404349,53,335571,7538589,"Estimated",
"RN010675","NO 89 [PROD-USE] NO 9 JUTUNTA COMMUNITY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010675,6.1,1973-06-22 00:00:00.0,61.3,0,0,"Production",,"Current",-22.208357,133.428558,53,338018,7543271,"GPS",
"RN015322","EXCISION 22M SEEPAGE DUD 2.3K EAST OF STUART HYWAY.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015322,0.1,1989-01-20 00:00:00.0,50,0,0,"Production",,"Current",-22.680133,133.382406,53,333823,7490984,"GPS",
"RN016455","Petyale Outstation Dud Hansen River Ti Tree",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016455,,1994-02-09 00:00:00.0,42,0,,"Production","Backfilled","Historical",-22.000014,133.437741,53,338728,7566348,"GPS",
"RN010674","NO 88 [PROD-USE] NO 2 JUTUNTA COMMUNITY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010674,7,1973-06-19 00:00:00.0,75.6,0,0,"Production",,"Current",-22.208217,133.429073,53,338071,7543287,"GPS",
"RN015323","EXCISION 22M 1LPS SALT DUD EASTERN SIDE LAUGHTONS LAGOO",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015323,1,1989-01-20 00:00:00.0,22,0,0,"Production",,"Current",-22.673351,133.377922,53,333354,7491730,"GPS",
"RN010677","Monitoring Bore Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010677,2.3,1973-06-27 00:00:00.0,49.1,49.1,0,"Monitoring","Constructed&Capped","Current",-22.154776,133.408823,53,335921,7549182,"GPS",
"RN010676","[PROD] NO 1= JUTUNTA COMMUNITY/TI=TREE W/SUPPLY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010676,6.1,1973-06-23 00:00:00.0,61.3,0,0,"Production",,"Current",-22.207719,133.428943,53,338057,7543342,"GPS",
"RN018612","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018612,9.7,2011-06-07 00:00:00.0,81.9,81.3,33.94,"Investigation","Constructed&Capped","Current",-22.565201,133.728096,53,369232,7504054,"GPS",
"RN018613","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018613,0.3,2011-06-09 00:00:00.0,51,51,33.34,"Investigation","Constructed&Capped","Current",-22.565301,133.728134,53,369236,7504043,"GPS",
"RN018614","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018614,3.3,2011-06-11 00:00:00.0,73.7,60.5,25.61,"Investigation","Constructed&Capped","Current",-22.459983,133.728126,53,369136,7515703,"GPS",
"RN013743","NO2 RAILWAY 145.9K BORE 145.9K PEG.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013743,17,1983-02-19 00:00:00.0,51.8,0,0,"Production",,"Current",-22.428463,133.88795,53,385556,7519323,"Surveyed",
"RN015326","SITE E [PROD-USE] ALYUEN 2KM S OF AILERON H/S  ALYUEN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015326,3,1989-01-21 00:00:00.0,37.3,0,0,"Production",,"Current",-22.661125,133.349885,53,330458,7493052,"Surveyed",
"RN018608","Investigation Monitoring Bore Arden Soak",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018608,0.1,2011-05-23 00:00:00.0,79,73,51.34,"Investigation","Constructed&Capped","Current",-22.393128,133.31991,53,327044,7522692,"GPS",
"RN010678","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010678,4.5,1973-06-29 00:00:00.0,49.6,49.6,0,"Monitoring","Constructed&Capped","Current",-22.154934,133.409267,53,335967,7549165,"GPS",https://ntg.aquaticinformatics.net/AQWebportal/Data/Location/Summary/Location/RN010678/Interval/Latest
"RN013744","Investigation Railway Corridor Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013744,10.4,1983-02-26 00:00:00.0,42.6,0,0,"Production",,"Current",-22.099633,133.94746,53,391428,7555770,"Estimated",
"RN018609","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018609,6,2011-05-26 00:00:00.0,72.6,72.3,31.33,"Investigation","Constructed&Capped","Current",-22.526867,133.727961,53,369182,7508298,"GPS",
"RN015324","EXCISION 50M DRY DUD 1.7K SSE OF AILERON STOCK YDS",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015324,0,1989-01-20 00:00:00.0,50,0,0,"Production",,"Current",-22.66199,133.354049,53,330887,7492961,"GPS",
"RN016457","Stock Bore Salty Dud Stirling Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016457,1,1994-02-10 00:00:00.0,20,0,,"Production","Backfilled","Historical",-21.764812,133.672037,53,362693,7592615,"GPS",
"RN018610","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018610,1.5,2011-06-03 00:00:00.0,60.5,57,31.92,"Investigation","Constructed&Capped","Current",-22.526866,133.727923,53,369178,7508298,"GPS",
"RN015325","SITE E/ DRY DUD 2KM (S) OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015325,0,1989-01-21 00:00:00.0,34.1,0,0,"Production",,"Current",-22.662856,133.350497,53,330523,7492861,"GPS",
"RN018611","Investigation Monitoring Bore Pine Hill East",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018611,0.9,2011-06-04 00:00:00.0,40,39.9,31.3,"Investigation","Constructed&Capped","Current",-22.526911,133.727922,53,369178,7508293,"GPS",
"RN013747","197 KM RAILWAY  BORE 197km No2.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013747,3,1983-03-11 00:00:00.0,51.4,0,0,"Production",,"Current",-21.975132,133.972592,53,393927,7569570,"Estimated",
"RN013745","RAILWAY 199KM. 199KM PEG ON R/WAY SURVEY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013745,1,1983-03-04 00:00:00.0,100.6,0,0,"Production",,"Current",-21.968688,133.982323,53,394927,7570290,"Estimated",
"RN013746","RAILWAY 197 KM 197KM PEG ON SURVEY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013746,8,1983-03-09 00:00:00.0,51.8,0,0,"Production",,"Current",-21.975132,133.972592,53,393927,7569570,"Estimated",
"RN018607","Investigation Monitoring Bore Arden Soak",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018607,,2011-05-21 00:00:00.0,66.8,54,,"Investigation","Constructed&Capped","Current",-22.387781,133.307689,53,325779,7523270,"GPS",
"RN011788","2 MILE WELL.(DOZED OVER) 3KM (W) OF HARPER SPRINGS WELL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011788,0,1920-07-01 00:00:00.0,15.2,0,0,"Production",,"Current",-22.183837,134.076321,53,404777,7546535,"GPS",
"RN012891","WESTEND NO2 76M 0.4LPS DUD N/T 1K STH/EAST OF WEST END",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN012891,0.5,1980-10-14 00:00:00.0,76,0,0,"Production",,"Current",-22.978097,133.897097,53,386950,7458480,"Estimated",
"RN014861","Aileron Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014861,7,1986-11-15 00:00:00.0,69.4,0,0,"Monitoring","Constructed&Capped","Current",-22.631307,133.713205,53,367764,7496722,"GPS",
"RN014859","Monitoring Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014859,10,1986-10-30 00:00:00.0,76,0,0,"Monitoring","Constructed&Capped","Current",-22.507935,133.821752,53,378812,7510473,"GPS",
"RN014860","WRB INV 59M DRY DUD 6.5K ESE OF ALLUNGRA W/HOLE",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014860,0,1987-11-14 00:00:00.0,59,0,0,"Production",,"Current",-22.712514,133.686373,53,365086,7487707,"GPS",
"RN016198","Replacement Bloodwood Bore Bushy Park Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016198,1,1992-11-02 00:00:00.0,91,91,72,"Production","Constructed&Capped","Current",-22.779511,134.042651,53,401728,7480570,"Estimated",
"RN018626","Bullock Bore Replacement Bushy Park Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018626,2.3,2009-09-24 00:00:00.0,47,47,20.9,"Production","Constructed&Capped","Current",-23.024687,133.899824,53,387268,7453324,"GPS",
"RN012894","A138/2 PROD DHALENBURG'S 1.5K W OF MAIN HOUSE",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN012894,9.1,1980-11-16 00:00:00.0,63,0,0,"Production",,"Current",-22.244438,133.411662,53,336318,7539258,"GPS",
"RN014853","Territory Grape Farm Production Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014853,15,1986-12-11 00:00:00.0,75.2,64,0,"Production","Equipped-Diesel","Current",-22.464897,133.641774,53,360255,7515081,"GPS",
"RN012895","OLP PROD DHALENBURG'S 800m (N) OF 12894.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN012895,9.5,1980-11-16 00:00:00.0,54,0,0,"Production",,"Current",-22.239391,133.411874,53,336334,7539817,"GPS",
"RN014854","Territory Grape Farm Monitoring Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014854,10,1986-10-21 00:00:00.0,66,60,19.28,"Monitoring","Constructed&Capped","Current",-22.464894,133.655438,53,361661,7515094,"GPS",
"RN014852","Territory Grape Farm Monitoring Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014852,12,1986-10-17 00:00:00.0,66,60,0,"Monitoring","Constructed&Capped","Current",-22.464896,133.641658,53,360243,7515081,"GPS",
"RN014857","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014857,4,1986-10-28 00:00:00.0,90,0,0,"Monitoring","Constructed&Capped","Current",-22.570308,133.781006,53,374677,7503534,"GPS",
"RN014858","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014858,10,1986-10-29 00:00:00.0,54,0,0,"Monitoring","Constructed&Capped","Current",-22.528594,133.917183,53,388645,7508260,"GPS",
"RN014855","Territory Grape Farm Monitoring Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014855,12,1986-10-23 00:00:00.0,102,100.6,0,"Monitoring","Constructed&Capped","Current",-22.47498,133.642094,53,360298,7513965,"GPS",
"RN014856","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014856,4,1986-10-24 00:00:00.0,56,0,0,"Monitoring","Constructed&Capped","Current",-22.439678,133.807424,53,377278,7518018,"GPS",
"RN015596","ANNINGIE BORE INV 5/89DRY DUD 4.1KM (SSW) OF ANNINGIE R",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015596,0,1989-09-15 00:00:00.0,15,0,0,"Production",,"Current",-22.067492,133.046088,53,298383,7558411,"GPS",
"RN015595","ANNINGIE BORE INV 4/89 DUD 1.5K (WSW) OF ANNINGIE RN244",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015595,0.1,1989-09-15 00:00:00.0,46.3,0,0,"Production",,"Current",-22.051039,133.050722,53,298838,7560239,"GPS",
"RN014737","A47/22 HANSON REPLACEMENT(MONO 800M SSW OF MILL&BORE RN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014737,0.3,1986-06-04 00:00:00.0,51,0,0,"Production",,"Current",-21.974706,133.432992,53,338209,7569145,"GPS",
"RN015594","ANNINGIE BORE INV 3/89  ABD 2.5KM (SSW) OF ANNINGIE RN2",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015594,1.8,1989-09-14 00:00:00.0,46.3,0,0,"Production",,"Current",-22.053325,133.049296,53,298694,7559984,"GPS",
"RN044701","NT Portion 725 Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN044701,4,2025-04-13 11:10:45.0,54,54,22,,"Constructed&Capped","Current",-22.514458,133.62594,53,358676,7509579,"GPS",
"RN015599","ANNINGIE BORE INV 8/89 DUD 1KM (WNW) OF ANNINGIE RN2447",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015599,0.1,1989-09-16 00:00:00.0,89,0,0,"Production",,"Current",-22.027669,133.056147,53,299365,7562834,"GPS",
"RN015843","Stock Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015843,3,1991-04-16 00:00:00.0,22,22,8,"Production","Constructed&Capped","Current",-22.436509,134.262687,53,424127,7518670,"Estimated",
"RN015598","ANNINGIE BORE INV O.1LPS DUD 600M (WNW) OF ANNINGIE RN2",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015598,0.1,1989-09-15 00:00:00.0,107.3,0,0,"Production",,"Current",-22.039689,133.059227,53,299700,7561507,"GPS",
"RN015842","RN15842. 4KM (E) OF RN15078.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015842,3,1991-04-15 00:00:00.0,29,0,0,"Production",,"Current",-22.44952,133.859324,53,382628,7516970,"Estimated",
"RN015597","ANNINGIE BORE INV DRY DUD 5KM (WSW) OF ANNINGIE RN2447.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015597,0,1989-09-15 00:00:00.0,9.7,0,0,"Production",,"Current",-22.074807,133.045377,53,298320,7557600,"GPS",
"RN015841","Chilpathica",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015841,2,1991-04-15 00:00:00.0,22,0,0,"Production",,"Current",-22.392035,134.049211,53,402128,7523470,"Estimated",
"RN040117","NT Potion 703 Stuart Hwy",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN040117,0.15,2023-08-30 12:34:40.0,154.5,154.2,12.5,,"Constructed&Capped","Current",-22.575156,133.239205,53,318971,7502441,"GPS",
"RN007488","NEWEST HOMESTEAD (5MILE BORE) 400M EAST OF NEW HOMESTEA",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN007488,0.6,1940-01-01 00:00:00.0,73.2,0,0,"Production",,"Current",-22.899184,134.054439,53,403023,7467329,"GPS",
"RN040118","NT Portion 703 Stuart Hwt, Anmatjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN040118,0.05,2023-09-05 13:22:27.0,142.5,142.5,16.16,,"Constructed&Capped","Current",-22.570828,133.245639,53,319627,7502928,"GPS",
"RN016815","Stock Bore Aileron Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016815,0.8,1999-07-08 00:00:00.0,53,53,28.3,"Production","Constructed&Capped","Current",-22.637731,133.204911,53,315528,7495470,"Estimated",
"RN011356","BMR ALCOOTA 2 194M NO DATA N/T APX 7.5K N/E OF ROADS RN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011356,,,194,0,,"Unknown",,"Current",-22.673823,133.901278,53,387128,7492170,"Estimated",
"RN040115","NT Portion 703 Stuart Hwy, Anmatjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN040115,0.1,2023-08-07 10:57:08.0,49.5,49.3,26.8,,"Constructed&Capped","Current",-22.591468,133.248519,53,319950,7500646,"GPS",
"RN040116","NT Portion 703 Stuart Hwy, Anmatjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN040116,1.1,2023-08-22 11:20:57.0,148,148,14.04,,"Constructed&Capped","Current",-22.580922,133.23635,53,318685,7501799,"GPS",
"RN018481","Roads Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018481,10,2009-08-29 00:00:00.0,90,90,22.5,"Production","Constructed&Capped","Current",-22.406749,133.56563,53,352358,7521446,"GPS",
"RN018482","Roads Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018482,15,2009-09-01 00:00:00.0,97,97,32.7,"Production","Constructed&Capped","Current",-22.403738,133.511324,53,346764,7521725,"GPS",
"RN018254","Investigation Bore Arden Soak Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018254,,2007-04-18 00:00:00.0,12,0,,"Investigation","Backfilled","Historical",-22.346641,133.327937,53,327813,7527848,"GPS",
"RN016796","Irrigation Bore Anmatjere Community Ti Tree",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016796,0.7,1996-04-28 00:00:00.0,22.5,22.5,5.3,"Production","Constructed&Capped","Current",-22.125606,133.416313,53,336660,7552420,"Estimated",
"RN043579","NT Portion Alcoota Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN043579,0.7,2023-06-09 13:29:31.0,60,60,15.7,,"Constructed&Capped","Current",-22.634735,134.231004,53,420980,7496710,"GPS",
"RN015593","ANNINGIE BORE INV 2/89 DUD 25KM (WNW) OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015593,0.2,1989-09-14 00:00:00.0,52.4,0,0,"Production",,"Current",-22.062005,133.047142,53,298484,7559020,"GPS",
"RN015592","ANNINGIE BORE INV 1/89 DUD 3KM (SW) OF ANNINGIE RN2447.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015592,0.1,1989-09-14 00:00:00.0,64.6,0,0,"Production",,"Current",-22.057634,133.04788,53,298554,7559505,"GPS",
"RN016045","Mount Skinner Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016045,1.2,1991-08-27 00:00:00.0,15.8,15,3.6,"Production","Constructed&Capped","Current",-22.218059,134.11442,53,408727,7542770,"Estimated",
"RN002616","LIMESTONE. 9KM (E) OF RN14385.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002616,0.4,1954-01-01 00:00:00.0,7.5,0,0,"Production",,"Current",-22.358897,134.05166,53,402357,7527140,"GPS",
"RN001482","ARMY BORE No677. TI-TREE.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN001482,,,73.8,0,,"Unknown",,"Current",-22.057332,133.436792,53,338695,7560001,"Estimated",
"RN001481","ARMY BORE NO675.(NOT KNOWN) APX 1.5KM (NNE) OF RN922.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN001481,,,25,0,,"Unknown",,"Current",-21.786705,133.685172,53,364072,7590203,"Estimated",
"RN014703","PINE HILL GRAPE FARM   SE RN14249",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014703,6.5,1987-03-15 00:00:00.0,27,0,0,"Production",,"Current",-22.354027,133.664361,53,362470,7527377,"Surveyed",
"RN017319","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017319,1,1998-03-20 00:00:00.0,36.5,36.5,14.6,"Monitoring","Constructed&Capped","Current",-22.204064,133.40981,53,336080,7543726,"GPS",https://ntg.aquaticinformatics.net/AQWebportal/Data/Location/Summary/Location/RN017319/Interval/Latest
"RN014701","White Gums",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014701,3,1987-03-12 00:00:00.0,26,26,0,"Monitoring","Constructed&Capped","Current",-22.49012,134.051395,53,402421,7512613,"GPS",
"RN014702","Oolloo Farm Production Bore",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014702,12.1,1987-03-14 00:00:00.0,64,0,0,"Production",,"Current",-22.347995,133.668204,53,362860,7528048,"Surveyed",
"RN016046","Mount Skinner Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016046,2.1,1991-08-27 00:00:00.0,15,15,3.6,"Production","Constructed&Capped","Current",-22.218059,134.11442,53,408727,7542770,"Estimated",
"RN017018","Production Bore #7 Territory Grape Farm",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017018,15,1998-02-27 00:00:00.0,69.4,67.6,21.2,"Production","Constructed&Capped","Current",-22.459046,133.651665,53,361267,7515738,"GPS",
"RN017019","Production Bore #8 Territory Grape Farm",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017019,10,1998-03-01 00:00:00.0,64.4,64.4,22.6,"Production","Constructed&Capped","Current",-22.438116,133.639645,53,360009,7518044,"GPS",
"RN017322","Observation Bore Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017322,1,1998-03-21 00:00:00.0,36.5,36.5,,"Investigation","Constructed&Capped","Current",-22.142166,133.242482,53,318748,7550389,"Surveyed",
"RN017321","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017321,0.2,1998-03-20 00:00:00.0,24.5,24.5,,"Monitoring","Constructed&Capped","Current",-22.204055,133.409878,53,336087,7543727,"Surveyed",
"RN017320","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017320,0.8,1998-03-20 00:00:00.0,30.5,30.5,,"Monitoring","Constructed&Capped","Current",-22.204055,133.40983,53,336082,7543727,"Surveyed",
"RN017326","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017326,0.3,1998-03-23 00:00:00.0,30.5,30.5,,"Monitoring","Constructed&Capped","Current",-22.24302,133.481855,53,343551,7539489,"GPS",
"RN017325","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017325,36.5,1998-03-23 00:00:00.0,36.5,36.5,,"Monitoring","Constructed&Capped","Current",-22.24294,133.481933,53,343559,7539498,"GPS",
"RN017324","Observation Bore Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017324,0.1,1998-03-21 00:00:00.0,24.5,24.5,,"Investigation","Constructed&Capped","Current",-22.142248,133.242438,53,318744,7550380,"Surveyed",
"RN017323","Observation Bore Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017323,0.8,1998-03-21 00:00:00.0,30.5,30.5,,"Investigation","Constructed&Capped","Current",-22.142208,133.24246,53,318746,7550385,"Surveyed",
